"PROVRES","SEXO","CAUSA","MAT","GRUPEDAD","CUENTA"
"30","1","I64","","17_80 y más","51"
"50","2","X80","","04_15 a 19","1"
"58","1","I63","","15_70 a 74","1"
"06","2","Y34","","10_45 a 49","10"
"42","2","I27","","17_80 y más","1"
"50","2","J18","","02_1 a 9","1"
"99","1","K65","","17_80 y más","1"
"10","1","X99","","11_50 a 54","1"
"50","2","Q00","","01_Menor de 1 año","1"
"18","2","R57","","15_70 a 74","3"
"02","1","L89","","17_80 y más","42"
"58","2","R99","","17_80 y más","6"
"22","2","Q25","","07_30 a 34","1"
"62","1","Y24","","17_80 y más","1"
"66","1","B57","","13_60 a 64","5"
"06","1","X99","","14_65 a 69","4"
"14","2","C49","","10_45 a 49","1"
"30","1","X95","","03_10 a 14","1"
"58","2","C85","","14_65 a 69","1"
"66","2","V89","","10_45 a 49","2"
"02","1","N17","","15_70 a 74","9"
"50","1","A41","","11_50 a 54","1"
"54","1","K29","","12_55 a 59","1"
"06","2","J96","","07_30 a 34","6"
"62","2","E32","","17_80 y más","1"
"34","2","P24","","01_Menor de 1 año","1"
"90","1","I21","","08_35 a 39","3"
"30","1","V27","","04_15 a 19","1"
"06","2","D53","","16_75 a 79","3"
"10","1","X70","","08_35 a 39","1"
"22","1","V23","","08_35 a 39","2"
"70","2","I67","","10_45 a 49","1"
"90","1","E43","","09_40 a 44","1"
"34","2","E11","","15_70 a 74","5"
"14","2","C55","","10_45 a 49","7"
"66","2","C22","","15_70 a 74","10"
"58","2","M06","","17_80 y más","1"
"54","2","I11","","16_75 a 79","3"
"74","1","C85","","07_30 a 34","1"
"58","1","C25","","12_55 a 59","3"
"58","1","I35","","15_70 a 74","3"
"06","1","D75","","11_50 a 54","1"
"06","2","D32","","13_60 a 64","1"
"34","1","C61","","13_60 a 64","8"
"62","2","K55","","16_75 a 79","1"
"66","1","I21","","16_75 a 79","33"
"06","2","Q21","","01_Menor de 1 año","4"
"30","1","R99","","99_Sin especificar","2"
"22","2","R99","","09_40 a 44","6"
"06","1","E16","","17_80 y más","5"
"82","1","R18","","17_80 y más","1"
"86","1","D48","","14_65 a 69","2"
"38","2","I61","","12_55 a 59","2"
"70","2","W74","","07_30 a 34","1"
"86","1","I99","","11_50 a 54","1"
"22","1","A16","","14_65 a 69","4"
"66","1","C34","","12_55 a 59","3"
"06","1","C74","","14_65 a 69","1"
"30","2","W87","","05_20 a 24","1"
"62","1","J47","","12_55 a 59","1"
"14","2","I26","","13_60 a 64","6"
"10","1","C18","","16_75 a 79","4"
"02","2","D48","","13_60 a 64","4"
"06","2","I44","","17_80 y más","50"
"54","2","C55","","10_45 a 49","1"
"54","2","C64","","02_1 a 9","1"
"06","1","X71","","16_75 a 79","1"
"90","2","K83","","11_50 a 54","1"
"06","1","B21","","10_45 a 49","8"
"46","2","C53","","14_65 a 69","1"
"58","2","E23","","10_45 a 49","1"
"82","1","I11","","10_45 a 49","2"
"30","2","I60","","16_75 a 79","2"
"50","1","I49","","13_60 a 64","1"
"02","2","Y24","","09_40 a 44","3"
"14","2","C56","","06_25 a 29","1"
"66","1","I48","","15_70 a 74","1"
"14","2","I30","","13_60 a 64","1"
"82","1","D46","","16_75 a 79","2"
"30","1","C25","","07_30 a 34","1"
"06","1","C85","","12_55 a 59","26"
"66","1","I70","","16_75 a 79","1"
"54","1","I11","","08_35 a 39","1"
"06","1","I73","","15_70 a 74","1"
"82","2","I49","","10_45 a 49","2"
"66","1","I60","","12_55 a 59","1"
"10","1","B20","","15_70 a 74","1"
"54","2","X59","","09_40 a 44","1"
"30","1","N49","","13_60 a 64","1"
"66","2","C74","","02_1 a 9","1"
"06","1","V03","","15_70 a 74","1"
"70","2","V23","","04_15 a 19","1"
"99","1","G91","","08_35 a 39","1"
"14","1","R41","","17_80 y más","1"
"14","1","C75","","11_50 a 54","1"
"74","2","K29","","16_75 a 79","1"
"06","1","C48","","04_15 a 19","1"
"02","2","I49","","15_70 a 74","13"
"78","1","G30","","15_70 a 74","1"
"62","2","N18","","16_75 a 79","5"
"22","1","R56","","09_40 a 44","1"
"30","1","J18","","01_Menor de 1 año","2"
"26","1","I25","","12_55 a 59","1"
"14","1","X47","","12_55 a 59","1"
"82","2","C15","","17_80 y más","23"
"54","1","C67","","16_75 a 79","2"
"66","2","I42","","11_50 a 54","1"
"90","1","I50","","07_30 a 34","1"
"50","1","I64","","15_70 a 74","27"
"66","1","C48","","13_60 a 64","2"
"06","2","D56","","10_45 a 49","1"
"14","2","W20","","02_1 a 9","1"
"06","1","L68","","17_80 y más","1"
"02","2","A41","","11_50 a 54","8"
"18","2","J81","","15_70 a 74","2"
"74","2","C38","","13_60 a 64","1"
"54","1","G80","","03_10 a 14","3"
"14","1","C44","","04_15 a 19","1"
"86","1","I24","","09_40 a 44","1"
"70","1","J96","","11_50 a 54","1"
"90","2","I10","","12_55 a 59","1"
"02","1","G12","","17_80 y más","3"
"06","2","J80","","02_1 a 9","1"
"06","1","V95","","06_25 a 29","1"
"90","1","C15","","12_55 a 59","1"
"66","2","I10","","16_75 a 79","9"
"66","1","C67","","16_75 a 79","6"
"14","1","I67","","13_60 a 64","24"
"06","1","K25","","10_45 a 49","2"
"38","1","P22","","01_Menor de 1 año","2"
"38","2","Q21","","01_Menor de 1 año","1"
"62","2","J69","","14_65 a 69","2"
"58","2","C91","","08_35 a 39","1"
"90","2","I51","","16_75 a 79","16"
"34","1","I11","","12_55 a 59","2"
"34","1","Y34","","10_45 a 49","3"
"02","1","N11","","16_75 a 79","1"
"99","1","J81","","07_30 a 34","2"
"22","1","B57","","10_45 a 49","2"
"06","1","R57","","12_55 a 59","14"
"90","2","C23","","16_75 a 79","1"
"18","2","J81","","16_75 a 79","1"
"06","2","M15","","17_80 y más","1"
"70","1","I64","","14_65 a 69","11"
"82","1","V64","","09_40 a 44","2"
"82","2","C15","","13_60 a 64","8"
"94","1","K63","","16_75 a 79","1"
"14","2","R30","","17_80 y más","1"
"58","2","J98","","16_75 a 79","2"
"66","2","E66","","10_45 a 49","3"
"26","2","E86","","17_80 y más","2"
"50","2","G35","","10_45 a 49","1"
"06","2","V05","","15_70 a 74","3"
"14","1","J44","","15_70 a 74","61"
"58","1","M05","","14_65 a 69","1"
"02","1","I48","","17_80 y más","21"
"38","1","V29","","12_55 a 59","1"
"42","1","C61","","15_70 a 74","2"
"50","1","E10","","13_60 a 64","1"
"14","2","V48","","08_35 a 39","2"
"82","2","B23","","09_40 a 44","2"
"78","2","J81","","09_40 a 44","1"
"70","1","C90","","15_70 a 74","1"
"86","2","J44","","13_60 a 64","5"
"06","2","W75","","01_Menor de 1 año","1"
"66","2","Q00","","01_Menor de 1 año","3"
"82","1","Q28","","09_40 a 44","1"
"22","1","W18","","15_70 a 74","1"
"66","1","B22","","05_20 a 24","1"
"10","1","K70","","17_80 y más","1"
"38","2","K86","","13_60 a 64","1"
"06","2","I95","","15_70 a 74","3"
"58","1","E14","","13_60 a 64","4"
"30","1","P28","","01_Menor de 1 año","1"
"78","1","K43","","12_55 a 59","1"
"06","2","I27","","14_65 a 69","3"
"86","2","K35","","06_25 a 29","1"
"18","1","C80","","15_70 a 74","13"
"06","1","R41","","13_60 a 64","5"
"18","2","J18","","17_80 y más","156"
"66","1","C80","","15_70 a 74","6"
"58","2","E66","","13_60 a 64","1"
"70","1","M25","","16_75 a 79","1"
"22","1","N17","","06_25 a 29","1"
"34","2","C48","","13_60 a 64","2"
"06","1","C90","","12_55 a 59","13"
"62","1","I64","","12_55 a 59","1"
"06","1","C93","","12_55 a 59","1"
"06","1","E10","","99_Sin especificar","1"
"70","1","Y83","","08_35 a 39","2"
"02","1","D59","","01_Menor de 1 año","1"
"54","1","V23","","04_15 a 19","7"
"98","1","X99","","11_50 a 54","1"
"30","2","R10","","17_80 y más","8"
"38","2","K92","","16_75 a 79","2"
"18","2","I21","","08_35 a 39","1"
"66","1","W73","","02_1 a 9","2"
"02","1","I95","","16_75 a 79","1"
"14","1","V13","","17_80 y más","1"
"70","1","W17","","14_65 a 69","1"
"30","1","C22","","16_75 a 79","5"
"18","2","C53","","06_25 a 29","1"
"06","2","C55","","17_80 y más","88"
"50","2","C06","","17_80 y más","1"
"02","2","K27","","17_80 y más","2"
"30","2","I21","","14_65 a 69","18"
"34","1","A16","","16_75 a 79","1"
"66","1","I63","","08_35 a 39","1"
"70","2","C48","","12_55 a 59","1"
"50","1","C17","","15_70 a 74","2"
"06","1","X47","","13_60 a 64","2"
"70","1","C18","","11_50 a 54","4"
"74","2","I47","","17_80 y más","11"
"74","1","Y34","","14_65 a 69","2"
"26","1","I50","","15_70 a 74","8"
"50","1","X59","","16_75 a 79","7"
"50","1","I70","","17_80 y más","4"
"02","2","G62","","13_60 a 64","2"
"14","2","G20","","14_65 a 69","3"
"82","1","I50","","15_70 a 74","55"
"82","1","R98","","16_75 a 79","1"
"42","2","C24","","14_65 a 69","1"
"14","1","K56","","15_70 a 74","15"
"90","1","C34","","16_75 a 79","18"
"70","2","I47","","10_45 a 49","1"
"30","2","C19","","14_65 a 69","1"
"34","1","I25","","17_80 y más","6"
"50","1","F10","","13_60 a 64","7"
"06","1","E88","","15_70 a 74","1"
"70","1","B20","","09_40 a 44","2"
"14","1","Q39","","17_80 y más","1"
"86","1","I51","","15_70 a 74","3"
"90","1","C14","","11_50 a 54","1"
"54","2","F10","","11_50 a 54","1"
"90","1","R06","","14_65 a 69","1"
"06","2","C85","","08_35 a 39","5"
"82","1","C34","","11_50 a 54","33"
"82","1","B99","","15_70 a 74","2"
"54","2","C56","","16_75 a 79","1"
"22","1","I67","","10_45 a 49","1"
"66","1","N39","","08_35 a 39","1"
"42","2","M35","","12_55 a 59","1"
"06","1","Q05","","12_55 a 59","1"
"98","2","J18","","12_55 a 59","1"
"22","2","P22","","01_Menor de 1 año","9"
"30","1","C61","","13_60 a 64","14"
"54","1","N17","","15_70 a 74","1"
"70","1","M25","","17_80 y más","1"
"30","1","K74","","15_70 a 74","9"
"30","2","I60","","11_50 a 54","2"
"50","1","G71","","04_15 a 19","2"
"26","1","Y24","","11_50 a 54","1"
"66","1","W65","","02_1 a 9","1"
"54","1","I49","","10_45 a 49","1"
"22","1","G80","","03_10 a 14","1"
"30","1","R98","","15_70 a 74","4"
"50","1","I74","","14_65 a 69","2"
"86","2","G80","","02_1 a 9","2"
"18","2","M32","","09_40 a 44","1"
"78","2","C64","","16_75 a 79","2"
"26","1","C91","","15_70 a 74","1"
"78","2","C57","","16_75 a 79","1"
"46","2","C54","","12_55 a 59","1"
"50","2","Q90","","13_60 a 64","1"
"06","2","L08","","11_50 a 54","7"
"82","2","C51","","15_70 a 74","3"
"86","2","C55","","07_30 a 34","5"
"22","1","X74","","06_25 a 29","1"
"50","2","Q39","","01_Menor de 1 año","3"
"54","1","V28","","05_20 a 24","5"
"10","2","V23","","07_30 a 34","1"
"90","2","X59","","17_80 y más","26"
"02","1","Q78","","01_Menor de 1 año","2"
"06","1","J09","","01_Menor de 1 año","2"
"86","1","D84","","05_20 a 24","1"
"22","1","J15","","02_1 a 9","1"
"06","2","R64","","14_65 a 69","2"
"82","1","C32","","10_45 a 49","2"
"86","1","I71","","15_70 a 74","2"
"18","2","I50","","15_70 a 74","12"
"06","1","B24","","09_40 a 44","34"
"54","2","B45","","09_40 a 44","1"
"06","1","R58","","17_80 y más","1"
"06","2","Y31","","10_45 a 49","1"
"58","1","P05","","01_Menor de 1 año","3"
"66","2","I42","","13_60 a 64","2"
"86","2","I51","","16_75 a 79","2"
"94","1","K92","","13_60 a 64","1"
"82","1","K70","","13_60 a 64","10"
"50","1","X70","","14_65 a 69","1"
"06","1","G91","","17_80 y más","1"
"70","1","R98","","17_80 y más","4"
"22","1","C44","","14_65 a 69","1"
"42","1","E14","","11_50 a 54","2"
"06","2","J20","","14_65 a 69","1"
"10","1","C22","","11_50 a 54","1"
"06","2","I05","","17_80 y más","8"
"62","2","I64","","16_75 a 79","5"
"82","2","Y21","","08_35 a 39","2"
"14","1","C71","","01_Menor de 1 año","1"
"06","1","C38","","11_50 a 54","3"
"06","2","W80","","17_80 y más","1"
"58","1","R96","","14_65 a 69","2"
"82","1","R57","","12_55 a 59","3"
"90","1","D46","","16_75 a 79","2"
"10","1","C16","","11_50 a 54","1"
"14","2","K85","","16_75 a 79","3"
"22","2","K46","","10_45 a 49","1"
"38","1","J44","","12_55 a 59","1"
"26","1","I64","","14_65 a 69","10"
"02","2","C85","","15_70 a 74","11"
"18","2","J46","","08_35 a 39","1"
"06","1","D61","","13_60 a 64","1"
"82","2","K66","","16_75 a 79","1"
"38","2","K56","","08_35 a 39","1"
"06","2","B24","","13_60 a 64","6"
"66","2","I11","","15_70 a 74","11"
"66","2","E14","","10_45 a 49","1"
"14","2","D48","","16_75 a 79","2"
"06","2","D44","","10_45 a 49","1"
"86","1","C44","","10_45 a 49","1"
"06","2","C80","","17_80 y más","314"
"50","1","V24","","05_20 a 24","2"
"66","2","C71","","15_70 a 74","4"
"82","2","C15","","15_70 a 74","7"
"82","1","W13","","07_30 a 34","1"
"38","2","C50","","14_65 a 69","7"
"50","2","C38","","10_45 a 49","1"
"06","2","L97","","14_65 a 69","2"
"14","1","I30","","17_80 y más","1"
"86","2","M33","","02_1 a 9","1"
"86","2","W19","","17_80 y más","4"
"02","2","E78","","17_80 y más","1"
"90","2","I60","","13_60 a 64","1"
"34","1","V29","","10_45 a 49","1"
"06","2","I24","","12_55 a 59","2"
"90","1","I62","","15_70 a 74","1"
"99","1","I50","","08_35 a 39","1"
"06","1","K71","","11_50 a 54","1"
"90","2","C80","","13_60 a 64","4"
"02","2","I42","","07_30 a 34","3"
"90","1","C71","","12_55 a 59","5"
"30","1","K74","","17_80 y más","1"
"18","1","I69","","10_45 a 49","2"
"30","2","R68","","09_40 a 44","1"
"30","1","R68","","11_50 a 54","2"
"46","2","N12","","12_55 a 59","1"
"22","2","D37","","14_65 a 69","3"
"06","1","Y28","","14_65 a 69","1"
"86","1","I82","","14_65 a 69","1"
"54","2","Q87","","01_Menor de 1 año","1"
"46","1","E14","","13_60 a 64","2"
"06","1","I20","","17_80 y más","4"
"10","1","X70","","07_30 a 34","1"
"54","2","C52","","15_70 a 74","1"
"06","1","X47","","16_75 a 79","3"
"98","1","V49","","14_65 a 69","1"
"30","2","R98","","06_25 a 29","1"
"06","2","X99","","16_75 a 79","2"
"82","1","I61","","17_80 y más","63"
"14","1","C07","","16_75 a 79","2"
"18","1","R96","","02_1 a 9","1"
"06","1","I87","","17_80 y más","1"
"82","1","J09","","07_30 a 34","5"
"06","2","I67","","16_75 a 79","105"
"06","2","Q89","","02_1 a 9","5"
"74","1","C07","","12_55 a 59","1"
"18","1","P91","","01_Menor de 1 año","2"
"86","1","C71","","17_80 y más","1"
"90","2","J84","","13_60 a 64","2"
"86","1","K92","","09_40 a 44","2"
"86","1","R10","","17_80 y más","3"
"26","2","Y83","","17_80 y más","1"
"06","2","A30","","17_80 y más","2"
"42","1","I64","","16_75 a 79","15"
"22","2","I24","","16_75 a 79","1"
"06","2","C45","","14_65 a 69","5"
"10","2","K82","","17_80 y más","1"
"82","2","G12","","17_80 y más","5"
"46","1","Q41","","01_Menor de 1 año","1"
"30","1","E66","","15_70 a 74","1"
"78","2","I10","","16_75 a 79","1"
"02","1","W80","","14_65 a 69","3"
"70","1","I21","","14_65 a 69","17"
"18","1","W34","","16_75 a 79","1"
"02","2","C19","","13_60 a 64","1"
"66","1","K71","","08_35 a 39","1"
"18","1","I50","","12_55 a 59","9"
"50","2","G30","","13_60 a 64","1"
"22","1","E71","","04_15 a 19","1"
"06","2","D35","","10_45 a 49","1"
"86","1","Y04","","12_55 a 59","1"
"62","1","V09","","02_1 a 9","1"
"82","1","V58","","09_40 a 44","2"
"14","1","K82","","14_65 a 69","1"
"10","2","N39","","15_70 a 74","1"
"70","1","J40","","17_80 y más","1"
"50","2","C20","","17_80 y más","4"
"54","1","W20","","10_45 a 49","1"
"18","1","K57","","16_75 a 79","1"
"46","2","K74","","17_80 y más","2"
"50","2","G95","","13_60 a 64","1"
"82","1","D37","","12_55 a 59","3"
"82","2","D75","","17_80 y más","2"
"02","2","J46","","17_80 y más","1"
"06","2","I87","","10_45 a 49","1"
"22","1","B90","","15_70 a 74","1"
"86","2","V89","","08_35 a 39","1"
"06","2","C32","","16_75 a 79","7"
"10","1","F10","","09_40 a 44","1"
"14","1","C61","","15_70 a 74","47"
"18","1","I67","","13_60 a 64","8"
"18","1","M31","","15_70 a 74","1"
"90","1","I49","","11_50 a 54","2"
"90","1","J18","","10_45 a 49","3"
"02","2","C56","","14_65 a 69","19"
"38","1","J84","","17_80 y más","12"
"06","1","J96","","07_30 a 34","18"
"54","2","X70","","13_60 a 64","1"
"62","1","I50","","07_30 a 34","2"
"90","2","J81","","13_60 a 64","1"
"18","2","C49","","15_70 a 74","2"
"50","2","C69","","15_70 a 74","1"
"26","2","I71","","17_80 y más","1"
"54","1","K74","","17_80 y más","2"
"86","2","I61","","11_50 a 54","2"
"02","1","Y34","","05_20 a 24","17"
"22","1","N19","","11_50 a 54","1"
"06","2","F32","","17_80 y más","10"
"34","1","I50","","12_55 a 59","2"
"34","1","I61","","16_75 a 79","4"
"82","1","C16","","09_40 a 44","2"
"78","2","I74","","16_75 a 79","1"
"99","2","I42","","17_80 y más","3"
"90","1","M31","","14_65 a 69","1"
"30","2","I99","","17_80 y más","4"
"10","1","J44","","16_75 a 79","3"
"90","2","I26","","14_65 a 69","1"
"30","2","I70","","17_80 y más","6"
"38","1","V89","","07_30 a 34","14"
"50","2","C43","","11_50 a 54","1"
"10","2","J18","","10_45 a 49","1"
"14","1","I62","","15_70 a 74","1"
"02","2","I38","","17_80 y más","8"
"42","1","W18","","12_55 a 59","1"
"06","1","I83","","13_60 a 64","2"
"02","2","E14","","16_75 a 79","21"
"02","2","I63","","17_80 y más","34"
"06","1","D32","","13_60 a 64","2"
"78","1","C22","","11_50 a 54","1"
"86","2","J44","","12_55 a 59","2"
"02","2","C72","","14_65 a 69","1"
"10","1","I21","","12_55 a 59","9"
"30","2","I70","","14_65 a 69","1"
"18","1","B24","","08_35 a 39","1"
"62","2","K56","","16_75 a 79","1"
"82","2","I60","","15_70 a 74","5"
"06","2","W87","","04_15 a 19","2"
"02","2","C22","","15_70 a 74","10"
"66","1","E86","","15_70 a 74","1"
"86","2","I25","","13_60 a 64","3"
"30","2","I64","","15_70 a 74","14"
"50","2","J96","","15_70 a 74","8"
"10","1","K65","","14_65 a 69","1"
"74","1","C95","","13_60 a 64","1"
"82","1","E84","","07_30 a 34","1"
"30","2","I50","","11_50 a 54","1"
"54","1","X99","","05_20 a 24","2"
"42","1","W30","","02_1 a 9","1"
"62","1","I49","","11_50 a 54","2"
"58","2","I51","","17_80 y más","2"
"74","1","A41","","14_65 a 69","2"
"50","2","V48","","02_1 a 9","1"
"38","2","G91","","05_20 a 24","1"
"06","2","C91","","14_65 a 69","6"
"42","1","I26","","12_55 a 59","1"
"14","2","I69","","13_60 a 64","2"
"86","1","X95","","09_40 a 44","1"
"30","1","R98","","13_60 a 64","13"
"30","2","G04","","14_65 a 69","1"
"58","2","C53","","12_55 a 59","3"
"34","1","C34","","15_70 a 74","4"
"22","1","C32","","14_65 a 69","5"
"98","1","E86","","12_55 a 59","1"
"82","1","W69","","07_30 a 34","1"
"30","2","C16","","12_55 a 59","4"
"46","1","G40","","04_15 a 19","2"
"38","2","K80","","17_80 y más","1"
"22","2","G35","","16_75 a 79","1"
"14","1","V44","","12_55 a 59","2"
"74","1","I51","","17_80 y más","2"
"74","1","V24","","08_35 a 39","1"
"94","2","M06","","14_65 a 69","1"
"42","2","R98","","15_70 a 74","1"
"58","1","Y83","","14_65 a 69","1"
"82","2","A49","","14_65 a 69","2"
"14","1","I49","","03_10 a 14","1"
"54","2","M72","","02_1 a 9","1"
"82","1","I48","","14_65 a 69","2"
"06","1","I26","","13_60 a 64","23"
"14","2","B17","","07_30 a 34","1"
"70","2","J69","","17_80 y más","9"
"70","1","C49","","02_1 a 9","1"
"18","2","R54","","17_80 y más","18"
"50","1","I48","","13_60 a 64","1"
"66","2","I11","","13_60 a 64","3"
"14","2","J44","","14_65 a 69","36"
"58","1","Q39","","01_Menor de 1 año","1"
"38","1","I50","","14_65 a 69","6"
"02","2","K57","","17_80 y más","6"
"22","1","D43","","13_60 a 64","2"
"06","1","K72","","10_45 a 49","42"
"62","2","G80","","06_25 a 29","1"
"70","2","E66","","16_75 a 79","2"
"82","1","G12","","14_65 a 69","3"
"70","2","R18","","17_80 y más","2"
"18","2","J44","","13_60 a 64","6"
"30","1","N19","","08_35 a 39","1"
"06","1","X76","","08_35 a 39","1"
"98","1","C34","","99_Sin especificar","1"
"82","2","C56","","12_55 a 59","3"
"94","2","I11","","17_80 y más","4"
"06","1","G72","","11_50 a 54","1"
"82","2","C02","","02_1 a 9","1"
"14","2","C85","","11_50 a 54","3"
"06","2","E84","","04_15 a 19","3"
"14","2","V03","","07_30 a 34","1"
"82","1","X74","","12_55 a 59","1"
"38","2","C50","","11_50 a 54","6"
"06","1","R41","","14_65 a 69","2"
"30","2","V23","","10_45 a 49","2"
"62","2","I67","","13_60 a 64","3"
"34","2","I26","","13_60 a 64","1"
"06","1","I27","","15_70 a 74","1"
"14","1","X70","","15_70 a 74","2"
"14","2","K70","","11_50 a 54","1"
"86","2","V24","","11_50 a 54","1"
"02","1","B21","","08_35 a 39","2"
"42","1","I10","","13_60 a 64","2"
"42","2","X80","","09_40 a 44","1"
"14","2","Y24","","07_30 a 34","1"
"86","2","I63","","06_25 a 29","1"
"18","1","E14","","14_65 a 69","16"
"22","1","V29","","13_60 a 64","1"
"54","1","I69","","16_75 a 79","1"
"78","2","N17","","17_80 y más","2"
"14","2","V43","","06_25 a 29","1"
"34","2","D46","","12_55 a 59","1"
"90","1","K40","","15_70 a 74","1"
"66","2","C53","","17_80 y más","2"
"90","1","C71","","05_20 a 24","2"
"99","1","X74","","13_60 a 64","1"
"90","2","K92","","16_75 a 79","7"
"70","1","A09","","12_55 a 59","1"
"06","1","X59","","07_30 a 34","31"
"34","1","C18","","17_80 y más","2"
"22","1","C47","","12_55 a 59","1"
"98","1","Y50","","05_20 a 24","1"
"82","2","W18","","13_60 a 64","1"
"90","2","N39","","15_70 a 74","7"
"30","2","C21","","12_55 a 59","1"
"06","1","J20","","06_25 a 29","1"
"99","1","Q89","","01_Menor de 1 año","1"
"06","2","J45","","13_60 a 64","6"
"10","1","J44","","17_80 y más","13"
"50","1","F19","","06_25 a 29","1"
"50","1","I21","","06_25 a 29","1"
"06","1","E11","","14_65 a 69","23"
"74","1","K74","","13_60 a 64","2"
"90","1","Y23","","08_35 a 39","1"
"14","1","V24","","11_50 a 54","2"
"82","1","I49","","06_25 a 29","1"
"06","1","V05","","15_70 a 74","1"
"66","2","C25","","10_45 a 49","1"
"82","1","D18","","02_1 a 9","1"
"90","1","Q99","","01_Menor de 1 año","3"
"18","2","C90","","14_65 a 69","1"
"34","1","I61","","10_45 a 49","1"
"22","1","E66","","11_50 a 54","1"
"82","1","D61","","15_70 a 74","1"
"50","2","N19","","16_75 a 79","5"
"42","1","C41","","14_65 a 69","1"
"82","2","C22","","14_65 a 69","6"
"90","1","C34","","10_45 a 49","4"
"90","2","E11","","13_60 a 64","1"
"02","1","G37","","11_50 a 54","1"
"46","2","A41","","17_80 y más","18"
"06","2","E74","","04_15 a 19","1"
"06","2","M31","","14_65 a 69","2"
"06","1","I99","","99_Sin especificar","1"
"30","1","F01","","16_75 a 79","1"
"54","2","C76","","15_70 a 74","1"
"82","1","K74","","09_40 a 44","2"
"18","1","E87","","16_75 a 79","1"
"50","1","D37","","14_65 a 69","4"
"82","1","V29","","04_15 a 19","4"
"90","1","J96","","07_30 a 34","3"
"22","1","R99","","08_35 a 39","4"
"86","1","I42","","14_65 a 69","2"
"78","1","Y20","","08_35 a 39","1"
"02","2","I69","","16_75 a 79","4"
"66","1","L89","","14_65 a 69","2"
"06","2","L93","","11_50 a 54","2"
"02","1","J81","","09_40 a 44","4"
"22","2","K22","","11_50 a 54","1"
"18","2","M85","","17_80 y más","1"
"02","1","B24","","08_35 a 39","4"
"06","1","I85","","09_40 a 44","4"
"14","1","I61","","15_70 a 74","35"
"66","1","C61","","17_80 y más","49"
"22","1","C02","","17_80 y más","1"
"50","2","W18","","14_65 a 69","1"
"06","2","A04","","99_Sin especificar","1"
"06","1","C26","","04_15 a 19","1"
"70","2","C50","","07_30 a 34","2"
"78","1","X84","","06_25 a 29","1"
"30","2","M31","","07_30 a 34","1"
"54","2","J40","","17_80 y más","1"
"22","2","M06","","09_40 a 44","1"
"14","2","C71","","11_50 a 54","8"
"94","1","I21","","16_75 a 79","1"
"46","1","C16","","16_75 a 79","2"
"42","2","I10","","10_45 a 49","1"
"06","2","I10","","04_15 a 19","1"
"34","2","I69","","17_80 y más","6"
"02","1","C85","","13_60 a 64","4"
"50","2","I12","","12_55 a 59","1"
"02","2","Y24","","12_55 a 59","2"
"30","2","B23","","07_30 a 34","1"
"06","1","A16","","99_Sin especificar","5"
"42","2","I61","","17_80 y más","2"
"62","2","I61","","11_50 a 54","1"
"90","1","I48","","15_70 a 74","3"
"26","2","C18","","17_80 y más","12"
"66","2","G80","","05_20 a 24","1"
"06","1","B39","","15_70 a 74","1"
"82","2","I50","","16_75 a 79","77"
"34","1","C34","","13_60 a 64","15"
"74","2","R96","","08_35 a 39","1"
"50","1","V54","","11_50 a 54","1"
"46","1","C25","","13_60 a 64","1"
"38","1","X90","","02_1 a 9","1"
"82","2","D47","","16_75 a 79","3"
"90","1","C24","","16_75 a 79","3"
"82","1","C73","","06_25 a 29","1"
"22","2","Y83","","02_1 a 9","1"
"30","2","X71","","09_40 a 44","1"
"22","1","I74","","15_70 a 74","1"
"06","2","L08","","15_70 a 74","40"
"54","2","I11","","15_70 a 74","1"
"06","2","J45","","10_45 a 49","1"
"86","1","I51","","09_40 a 44","1"
"30","1","K85","","06_25 a 29","1"
"02","1","G93","","05_20 a 24","5"
"66","2","I61","","14_65 a 69","6"
"02","1","R57","","12_55 a 59","6"
"82","1","C43","","12_55 a 59","4"
"50","1","X59","","12_55 a 59","1"
"02","1","K76","","10_45 a 49","1"
"90","1","E10","","07_30 a 34","1"
"38","2","A41","","16_75 a 79","14"
"82","2","J18","","07_30 a 34","3"
"90","2","N19","","14_65 a 69","10"
"90","2","I33","","06_25 a 29","1"
"18","2","C80","","16_75 a 79","9"
"14","2","C80","","17_80 y más","45"
"10","1","C15","","17_80 y más","1"
"14","1","Y21","","08_35 a 39","1"
"26","2","X70","","06_25 a 29","3"
"14","2","K70","","14_65 a 69","3"
"18","2","L89","","17_80 y más","16"
"54","1","A41","","17_80 y más","1"
"06","1","J43","","13_60 a 64","8"
"14","2","J84","","17_80 y más","13"
"82","1","C71","","04_15 a 19","1"
"22","2","R99","","14_65 a 69","28"
"54","2","E24","","11_50 a 54","1"
"42","1","K56","","14_65 a 69","2"
"78","2","C19","","15_70 a 74","1"
"62","2","A41","","14_65 a 69","2"
"86","2","J15","","17_80 y más","1"
"38","1","C64","","14_65 a 69","3"
"10","1","R98","","13_60 a 64","2"
"18","2","J18","","05_20 a 24","3"
"06","2","D48","","10_45 a 49","6"
"10","1","K72","","13_60 a 64","3"
"58","1","I64","","17_80 y más","15"
"58","2","I80","","16_75 a 79","2"
"54","1","J69","","02_1 a 9","4"
"50","1","K63","","14_65 a 69","1"
"06","1","Y26","","08_35 a 39","4"
"06","2","W84","","04_15 a 19","7"
"70","2","G12","","08_35 a 39","1"
"82","1","C76","","06_25 a 29","1"
"86","1","V24","","11_50 a 54","1"
"22","1","I47","","16_75 a 79","4"
"22","1","D38","","12_55 a 59","2"
