"term","estimate","std.error","statistic","p.value","age","cause","anio_def","coef","se"
NA,NA,NA,NA,NA,"01.menor a 20 anios","metabolic",2023,-0.154224563451275,0.55466541128203
NA,NA,NA,NA,NA,"01.menor a 20 anios","metabolic",2024,NA,0.64444093741183
"(Intercept)",0.862674357865455,0.900200383865366,0.958313696958473,0.340362960770581,"01.menor a 20 anios","anemia",NA,NA,NA
"covid",0.456130678201811,0.305710812458041,1.49203318827467,0.139039052848188,"01.menor a 20 anios","anemia",NA,NA,NA
"factor(anio_def)2016",0.758333333333248,0.64448534541355,1.17664945949492,0.242306508957374,"01.menor a 20 anios","anemia",NA,NA,NA
"factor(anio_def)2017",0.349999999999945,0.692671093526542,0.505290322161442,0.614537655161083,"01.menor a 20 anios","anemia",NA,NA,NA
"factor(anio_def)2018",-0.141666666666805,0.704966511946736,-0.200955172006112,0.841167809921014,"01.menor a 20 anios","anemia",NA,NA,NA
"factor(anio_def)2019",0.449999999999892,0.62070480608597,0.724982303323048,0.470263759484899,"01.menor a 20 anios","anemia",NA,NA,NA
"factor(anio_def)2020",-0.146465625359183,0.587472312913373,-0.249314941555008,0.8036611503797,"01.menor a 20 anios","anemia",NA,NA,NA
"factor(anio_def)2021",1.32297095854013,0.79244512602217,1.6694795829978,0.0983495572420013,"01.menor a 20 anios","anemia",NA,NA,NA
"factor(anio_def)2022",1.00449421507795,0.515108389738862,1.95006378286167,0.0541479516973536,"01.menor a 20 anios","anemia",NA,NA,NA
"factor(anio_def)2023",1.35503162333726,0.683360848580921,1.98289326371439,0.0502980940668644,"01.menor a 20 anios","anemia",NA,NA,NA
"factor(anio_def)2024",1.82354687831482,0.631956955342822,2.88555551592211,0.00484592385033987,"01.menor a 20 anios","anemia",NA,NA,NA
"factor(month)2",-1.82514850357987,0.81440055272219,-2.24109438221669,0.0273738179926481,"01.menor a 20 anios","anemia",NA,NA,NA
"factor(month)3",-2.33899620835869,0.852384349070008,-2.74406282906372,0.00726882928343801,"01.menor a 20 anios","anemia",NA,NA,NA
"factor(month)4",-2.09659580845517,0.885299500466558,-2.36823335758153,0.0199207712385389,"01.menor a 20 anios","anemia",NA,NA,NA
"factor(month)5",-1.39723803954198,0.752563131649013,-1.85663897257411,0.0664945146055878,"01.menor a 20 anios","anemia",NA,NA,NA
"factor(month)6",-0.339462205743451,0.817140584025284,-0.415426931888806,0.678776156810126,"01.menor a 20 anios","anemia",NA,NA,NA
"factor(month)7",-1.34727456675605,0.824544981595247,-1.6339612717665,0.105611970519845,"01.menor a 20 anios","anemia",NA,NA,NA
"factor(month)8",-1.18485594474374,0.74346938767451,-1.59368491075314,0.114363752584095,"01.menor a 20 anios","anemia",NA,NA,NA
"factor(month)9",-1.11800476865595,0.792661284937765,-1.41044452391002,0.161709120172931,"01.menor a 20 anios","anemia",NA,NA,NA
"factor(month)10",-0.6639775734348,0.893244519518689,-0.743332378677872,0.459134318682001,"01.menor a 20 anios","anemia",NA,NA,NA
"factor(month)11",-0.0966207293844553,0.961921471778607,-0.100445548019426,0.920204535879819,"01.menor a 20 anios","anemia",NA,NA,NA
"factor(month)12",-1.34391794673158,0.784088909159405,-1.71398668063338,0.0898269349431918,"01.menor a 20 anios","anemia",NA,NA,NA
"covid:factor(anio_def)2020",-0.438629999873832,0.309202428269937,-1.41858523662985,0.159327047499935,"01.menor a 20 anios","anemia",NA,NA,NA
"covid:factor(anio_def)2021",-0.466864883402205,0.307705789536937,-1.51724439148443,0.132561005903916,"01.menor a 20 anios","anemia",NA,NA,NA
"covid:factor(anio_def)2022",-0.440380264993102,0.30563520076584,-1.44086893096616,0.152944519724264,"01.menor a 20 anios","anemia",NA,NA,NA
"covid:factor(anio_def)2023",-0.859904395704914,0.40957207658718,-2.09951909532065,0.0384504326744914,"01.menor a 20 anios","anemia",NA,NA,NA
NA,NA,NA,NA,NA,"01.menor a 20 anios","anemia",2015,0.456130678201811,0.305710812458041
NA,NA,NA,NA,NA,"01.menor a 20 anios","anemia",2016,NA,0.305710812458041
NA,NA,NA,NA,NA,"01.menor a 20 anios","anemia",2017,NA,0.305710812458041
NA,NA,NA,NA,NA,"01.menor a 20 anios","anemia",2018,NA,0.305710812458041
NA,NA,NA,NA,NA,"01.menor a 20 anios","anemia",2019,NA,0.305710812458041
NA,NA,NA,NA,NA,"01.menor a 20 anios","anemia",2020,0.0175006783279786,0.0273115023646876
NA,NA,NA,NA,NA,"01.menor a 20 anios","anemia",2021,-0.0107342052003939,0.0285602672994486
NA,NA,NA,NA,NA,"01.menor a 20 anios","anemia",2022,0.0157504132087086,0.0099761442310295
NA,NA,NA,NA,NA,"01.menor a 20 anios","anemia",2023,-0.403773717503103,0.26521629454842
NA,NA,NA,NA,NA,"01.menor a 20 anios","anemia",2024,NA,0.305710812458041
"(Intercept)",0,4.32823074057191e-15,0,1,"02.de 20 a 39 anios","covid",NA,NA,NA
"covid",1,4.05930867366393e-16,2463473661137973,0,"02.de 20 a 39 anios","covid",NA,NA,NA
"factor(anio_def)2016",1.74813367187419e-15,3.19174019052766e-15,0.547705504684322,0.585192333247049,"02.de 20 a 39 anios","covid",NA,NA,NA
"factor(anio_def)2017",1.74813367187419e-15,3.19174019052766e-15,0.547705504684322,0.585192333247049,"02.de 20 a 39 anios","covid",NA,NA,NA
"factor(anio_def)2018",1.74813367187419e-15,3.19174019052766e-15,0.547705504684322,0.585192333247049,"02.de 20 a 39 anios","covid",NA,NA,NA
"factor(anio_def)2019",1.74813367187419e-15,3.19174019052766e-15,0.547705504684323,0.585192333247048,"02.de 20 a 39 anios","covid",NA,NA,NA
"factor(anio_def)2020",4.01302107649042e-15,3.73682483072202e-15,1.07391201308065,0.285611163652215,"02.de 20 a 39 anios","covid",NA,NA,NA
"factor(anio_def)2021",-5.16502794378821e-16,4.70557080382226e-15,-0.109764110649291,0.912830449928795,"02.de 20 a 39 anios","covid",NA,NA,NA
"factor(anio_def)2022",3.59315872596569e-15,2.90468576320544e-15,1.23702149522725,0.219160599626514,"02.de 20 a 39 anios","covid",NA,NA,NA
"factor(anio_def)2023",3.49090025822086e-15,3.01200880427491e-15,1.15899404187208,0.24939441686982,"02.de 20 a 39 anios","covid",NA,NA,NA
"factor(anio_def)2024",1.86666233296323e-15,2.646946992507e-15,0.70521334135039,0.482421333180377,"02.de 20 a 39 anios","covid",NA,NA,NA
"factor(month)2",-4.08909950618209e-15,4.11523880988474e-15,-0.993648168451399,0.322945153603995,"02.de 20 a 39 anios","covid",NA,NA,NA
"factor(month)3",-9.85495543007419e-16,2.17232305868874e-15,-0.453659753352839,0.651119364944169,"02.de 20 a 39 anios","covid",NA,NA,NA
"factor(month)4",4.93781365905238e-16,2.4551868398797e-15,0.201117633039053,0.841041141996735,"02.de 20 a 39 anios","covid",NA,NA,NA
"factor(month)5",-3.3304373154233e-15,3.53535609044089e-15,-0.942037302671814,0.348588320680951,"02.de 20 a 39 anios","covid",NA,NA,NA
"factor(month)6",1.87093832605741e-15,2.89350328865179e-15,0.646599688825362,0.519466750728093,"02.de 20 a 39 anios","covid",NA,NA,NA
"factor(month)7",-1.4087053176633e-15,2.49868929715051e-15,-0.563777705083131,0.574248003704269,"02.de 20 a 39 anios","covid",NA,NA,NA
"factor(month)8",-2.08606227679605e-15,2.99163056775478e-15,-0.697299425698021,0.487336483063902,"02.de 20 a 39 anios","covid",NA,NA,NA
"factor(month)9",-1.44867749234393e-16,2.27063780321077e-15,-0.0638004656795304,0.949264585603137,"02.de 20 a 39 anios","covid",NA,NA,NA
"factor(month)10",-9.35155318340599e-16,2.35052526134345e-15,-0.397849507818567,0.691643212755158,"02.de 20 a 39 anios","covid",NA,NA,NA
"factor(month)11",6.70924809389306e-16,2.50969733492428e-15,0.267332956868103,0.789798476597694,"02.de 20 a 39 anios","covid",NA,NA,NA
"factor(month)12",-1.36921203680292e-16,2.26208510415215e-15,-0.0605287588114909,0.951863016511169,"02.de 20 a 39 anios","covid",NA,NA,NA
"covid:factor(anio_def)2020",-5.83854984220296e-16,4.10572087397387e-16,-1.42205230735813,0.158320766894704,"02.de 20 a 39 anios","covid",NA,NA,NA
"covid:factor(anio_def)2021",-5.25968088794917e-16,4.06724556397041e-16,-1.2931800662694,0.199117907519261,"02.de 20 a 39 anios","covid",NA,NA,NA
"covid:factor(anio_def)2022",-5.75966785463387e-16,4.00236378990621e-16,-1.43906655091161,0.153453301338021,"02.de 20 a 39 anios","covid",NA,NA,NA
"covid:factor(anio_def)2023",-5.22541829755227e-16,3.94682223771789e-16,-1.32395582644069,0.188728271135309,"02.de 20 a 39 anios","covid",NA,NA,NA
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","covid",2015,1,4.05930867366393e-16
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","covid",2016,NA,4.05930867366393e-16
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","covid",2017,NA,4.05930867366393e-16
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","covid",2018,NA,4.05930867366393e-16
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","covid",2019,NA,4.05930867366393e-16
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","covid",2020,1,1.35177068770969e-17
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","covid",2021,1,2.36198214180768e-17
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","covid",2022,1,1.33565440994265e-17
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","covid",2023,1,1.48337083788457e-16
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","covid",2024,NA,4.05930867366393e-16
"(Intercept)",-12.1855759582833,5.77849029218038,-2.10878193821199,0.0376223256871637,"02.de 20 a 39 anios","resp",NA,NA,NA
"covid",1.16362708427371,1.78355080932175,0.652421606489702,0.515721535994988,"02.de 20 a 39 anios","resp",NA,NA,NA
"factor(anio_def)2016",27.6916666666666,8.84564151886902,3.13054362508319,0.0023251563911076,"02.de 20 a 39 anios","resp",NA,NA,NA
"factor(anio_def)2017",12.2166666666665,4.12542241796477,2.96131291027731,0.00387824592562205,"02.de 20 a 39 anios","resp",NA,NA,NA
"factor(anio_def)2018",15.8249999999998,5.38661604466014,2.93783701470377,0.00415714834303678,"02.de 20 a 39 anios","resp",NA,NA,NA
"factor(anio_def)2019",5.93333333333301,4.73594266541288,1.25283048223214,0.213375094817703,"02.de 20 a 39 anios","resp",NA,NA,NA
"factor(anio_def)2020",2.7168013031396,7.19471486851246,0.377610697962421,0.706571088557216,"02.de 20 a 39 anios","resp",NA,NA,NA
"factor(anio_def)2021",16.3261083894038,5.52248661463639,2.95629659764756,0.00393634914808587,"02.de 20 a 39 anios","resp",NA,NA,NA
"factor(anio_def)2022",18.3008494831965,7.57145048520249,2.41708633226399,0.0175750204130155,"02.de 20 a 39 anios","resp",NA,NA,NA
"factor(anio_def)2023",11.9439921437822,3.95269486920696,3.02173391546881,0.00323791408641967,"02.de 20 a 39 anios","resp",NA,NA,NA
"factor(anio_def)2024",30.2325989559817,5.96412357010223,5.06907655427124,1.99729628272901e-06,"02.de 20 a 39 anios","resp",NA,NA,NA
"factor(month)2",0.0661237180466571,6.09442878516247,0.0108498631090156,0.991366225684117,"02.de 20 a 39 anios","resp",NA,NA,NA
"factor(month)3",6.65984578229687,7.06857050611428,0.942177173805671,0.34851709376892,"02.de 20 a 39 anios","resp",NA,NA,NA
"factor(month)4",4.25103524767152,6.19394387730045,0.686321240857656,0.494200025786075,"02.de 20 a 39 anios","resp",NA,NA,NA
"factor(month)5",-2.91074526584315,7.39160268169193,-0.393790817930826,0.694627331603391,"02.de 20 a 39 anios","resp",NA,NA,NA
"factor(month)6",-1.44288483150354,10.8456961852751,-0.13303754842981,0.894448072190295,"02.de 20 a 39 anios","resp",NA,NA,NA
"factor(month)7",-2.0494887699058,6.89899801060241,-0.297070497303541,0.767068156250931,"02.de 20 a 39 anios","resp",NA,NA,NA
"factor(month)8",-5.29010082096077,6.7996092622601,-0.778000708117515,0.438522452803138,"02.de 20 a 39 anios","resp",NA,NA,NA
"factor(month)9",-3.0712835764025,6.22632217507187,-0.493274117535854,0.622969369676527,"02.de 20 a 39 anios","resp",NA,NA,NA
"factor(month)10",1.0750439361815,5.54886127666314,0.193741361079401,0.846796451547391,"02.de 20 a 39 anios","resp",NA,NA,NA
"factor(month)11",-2.89157668555447,4.96171460329537,-0.582777712292037,0.561438385615323,"02.de 20 a 39 anios","resp",NA,NA,NA
"factor(month)12",3.83094276541456,5.38806864466445,0.711004817878138,0.478841798726046,"02.de 20 a 39 anios","resp",NA,NA,NA
"covid:factor(anio_def)2020",-1.15557572406747,1.78802688511983,-0.646285429869264,0.51966931711407,"02.de 20 a 39 anios","resp",NA,NA,NA
"covid:factor(anio_def)2021",-1.11865148608609,1.78500202899452,-0.626694798053654,0.532378392848591,"02.de 20 a 39 anios","resp",NA,NA,NA
"covid:factor(anio_def)2022",-1.06658824858422,1.78290478711894,-0.598230626946582,0.551124779648545,"02.de 20 a 39 anios","resp",NA,NA,NA
"covid:factor(anio_def)2023",-0.235039419039401,1.75852925165587,-0.133656815101644,0.893959688850507,"02.de 20 a 39 anios","resp",NA,NA,NA
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","resp",2015,1.16362708427371,1.78355080932175
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","resp",2016,NA,1.78355080932175
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","resp",2017,NA,1.78355080932175
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","resp",2018,NA,1.78355080932175
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","resp",2019,NA,1.78355080932175
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","resp",2020,0.00805136020623798,0.0420311253078539
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","resp",2021,0.0449755981876196,0.0232801631398235
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","resp",2022,0.0970388356894805,0.0619030864767933
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","resp",2023,0.928587665234304,0.332464082997386
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","resp",2024,NA,1.78355080932175
"(Intercept)",1.2101966248365,5.62191066602368,0.215264293001024,0.830027635462031,"02.de 20 a 39 anios","circ",NA,NA,NA
"covid",-0.182049161370278,1.37822364113944,-0.132089710215513,0.895195661451854,"02.de 20 a 39 anios","circ",NA,NA,NA
"factor(anio_def)2016",8.93333333333386,4.95140151964062,1.8042029711988,0.0744022081325337,"02.de 20 a 39 anios","circ",NA,NA,NA
"factor(anio_def)2017",9.3666666666677,4.22814869386942,2.21531155710035,0.0291536503834073,"02.de 20 a 39 anios","circ",NA,NA,NA
"factor(anio_def)2018",8.3000000000011,4.31918144169264,1.92166041460588,0.0576776259346986,"02.de 20 a 39 anios","circ",NA,NA,NA
"factor(anio_def)2019",0.316666666668278,4.43504946919596,0.0714009322483809,0.943230362229244,"02.de 20 a 39 anios","circ",NA,NA,NA
"factor(anio_def)2020",-6.45201137858852,5.47059020648068,-1.17939950445296,0.2412155685901,"02.de 20 a 39 anios","circ",NA,NA,NA
"factor(anio_def)2021",1.64354900348984,6.3143145369482,0.260289378027118,0.795209878753077,"02.de 20 a 39 anios","circ",NA,NA,NA
"factor(anio_def)2022",14.8570255713347,6.60025170878626,2.25097863336894,0.0267171758231244,"02.de 20 a 39 anios","circ",NA,NA,NA
"factor(anio_def)2023",12.4076379142338,4.44608737083782,2.7906869297298,0.00636953381540288,"02.de 20 a 39 anios","circ",NA,NA,NA
"factor(anio_def)2024",15.105122903429,6.75489632899422,2.23617390522973,0.0277059437944425,"02.de 20 a 39 anios","circ",NA,NA,NA
"factor(month)2",-15.4803709053364,5.59815012765165,-2.76526540952738,0.00684640933979065,"02.de 20 a 39 anios","circ",NA,NA,NA
"factor(month)3",-0.131474911811509,6.4158408217567,-0.0204922340600574,0.983694142811156,"02.de 20 a 39 anios","circ",NA,NA,NA
"factor(month)4",-7.77137045733284,6.7497953988799,-1.15134904068684,0.252508811422013,"02.de 20 a 39 anios","circ",NA,NA,NA
"factor(month)5",-8.45039569472958,7.21817647595319,-1.17071059745927,0.244674468722252,"02.de 20 a 39 anios","circ",NA,NA,NA
"factor(month)6",-5.90616663793411,6.63522542641152,-0.890122981266711,0.375672354241273,"02.de 20 a 39 anios","circ",NA,NA,NA
"factor(month)7",-6.9190392509809,6.31030869155022,-1.09646605089951,0.275675977709959,"02.de 20 a 39 anios","circ",NA,NA,NA
"factor(month)8",-12.6765775938887,7.17186389516824,-1.76754296779517,0.0803824250916815,"02.de 20 a 39 anios","circ",NA,NA,NA
"factor(month)9",-9.36315265707035,6.25615508603884,-1.49663052278948,0.137839643163144,"02.de 20 a 39 anios","circ",NA,NA,NA
"factor(month)10",0.113117324035256,6.63209296403527,0.0170560522370046,0.986428049033252,"02.de 20 a 39 anios","circ",NA,NA,NA
"factor(month)11",-3.91946585079099,6.55947087517593,-0.597527746578471,0.551591834755502,"02.de 20 a 39 anios","circ",NA,NA,NA
"factor(month)12",-8.61746285706008,6.02621285704661,-1.42999642752138,0.15603351317713,"02.de 20 a 39 anios","circ",NA,NA,NA
"covid:factor(anio_def)2020",0.194713928488608,1.38277589876964,0.140813799735633,0.888318359318877,"02.de 20 a 39 anios","circ",NA,NA,NA
"covid:factor(anio_def)2021",0.218304042384264,1.37980741156014,0.158213414825356,0.874628025354564,"02.de 20 a 39 anios","circ",NA,NA,NA
"covid:factor(anio_def)2022",0.143060324397749,1.37701398663686,0.103891700292131,0.917476634715636,"02.de 20 a 39 anios","circ",NA,NA,NA
"covid:factor(anio_def)2023",-1.92262535011199,1.39408256035308,-1.37913306197952,0.171126351332219,"02.de 20 a 39 anios","circ",NA,NA,NA
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","circ",2015,-0.182049161370278,1.37822364113944
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","circ",2016,NA,1.37822364113944
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","circ",2017,NA,1.37822364113944
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","circ",2018,NA,1.37822364113944
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","circ",2019,NA,1.37822364113944
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","circ",2020,0.0126647671183306,0.0382274739275126
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","circ",2021,0.0362548810139865,0.0274588163155387
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","circ",2022,-0.038988836972529,0.0492996311834376
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","circ",2023,-2.10467451148227,0.385812679174997
NA,NA,NA,NA,NA,"02.de 20 a 39 anios","circ",2024,NA,1.37822364113944
"(Intercept)",0.650744206731673,1.19390870695478,0.545053573142523,0.587007582859694,"02.de 20 a 39 anios","diabetes",NA,NA,NA
"covid",-0.632542197287742,0.343119950786433,-1.84350165543552,0.0684065753860759,"02.de 20 a 39 anios","diabetes",NA,NA,NA
"factor(anio_def)2016",2.27500000000004,1.80715549581824,1.25888447633001,0.21118946898898,"02.de 20 a 39 anios","diabetes",NA,NA,NA
"factor(anio_def)2017",0.716666666666734,1.46762500789257,0.48831729005206,0.626462326014107,"02.de 20 a 39 anios","diabetes",NA,NA,NA
"factor(anio_def)2018",2.40833333333342,1.63331000557003,1.47451085533081,0.143685491625356,"02.de 20 a 39 anios","diabetes",NA,NA,NA
"factor(anio_def)2019",-0.0666666666665513,1.49165724225452,-0.0446930198024514,0.964446804107258,"02.de 20 a 39 anios","diabetes",NA,NA,NA
"factor(anio_def)2020",2.41946631493078,1.58558752870047,1.5259115445451,0.130389645149133,"02.de 20 a 39 anios","diabetes",NA,NA,NA
"factor(anio_def)2021",3.31885337142999,1.98585547878327,1.67124617419967,0.0979991911384523,"02.de 20 a 39 anios","diabetes",NA,NA,NA
"factor(anio_def)2022",1.89522345824531,1.41224580816871,1.3419926242889,0.182830980954639,"02.de 20 a 39 anios","diabetes",NA,NA,NA
"factor(anio_def)2023",1.02319616350516,1.87407860187438,0.545972918362014,0.586377990175954,"02.de 20 a 39 anios","diabetes",NA,NA,NA
"factor(anio_def)2024",2.55635549321961,2.23756807962454,1.14247048681914,0.256160168620629,"02.de 20 a 39 anios","diabetes",NA,NA,NA
"factor(month)2",-3.09260757769587,0.958311961278253,-3.22714074607894,0.00172161125733668,"02.de 20 a 39 anios","diabetes",NA,NA,NA
"factor(month)3",-0.92872654976918,0.86490375973494,-1.07379178239877,0.285664776776318,"02.de 20 a 39 anios","diabetes",NA,NA,NA
"factor(month)4",-1.93589864925767,1.36112259953914,-1.42228088043879,0.158254598160072,"02.de 20 a 39 anios","diabetes",NA,NA,NA
"factor(month)5",-3.97075373082249,1.53383957466589,-2.5887672977061,0.0111612997561236,"02.de 20 a 39 anios","diabetes",NA,NA,NA
"factor(month)6",-0.475888917946494,1.71694239580554,-0.277172326287173,0.782256406206379,"02.de 20 a 39 anios","diabetes",NA,NA,NA
"factor(month)7",-0.628815792327173,1.43743674637324,-0.437456322105111,0.662783890161103,"02.de 20 a 39 anios","diabetes",NA,NA,NA
"factor(month)8",-2.20564804645881,1.70114885155787,-1.29656381594058,0.197955217388138,"02.de 20 a 39 anios","diabetes",NA,NA,NA
