"age","grupo_etario","anio_def","mes_def","obs","covid","resp","circ","diabetes","alzheimer","metabolic","anemia","fecha","month","pred","pred.lower","pred.upper","excess","post2021"
"06.de 70 a 79 anios","06.de 70 a 79 anios",2015,"11",5872,0,960,1733,233,26,23,22,2015-11-01,11,5797.30000000003,5484.53989742559,6110.06010257446,74.6999999999725,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2015,"12",6143,0,945,1792,220,17,31,13,2015-12-01,12,5984.50000000002,5671.73989742559,6297.26010257446,158.499999999975,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2016,"01",6273,0,1001,1784,239,33,33,16,2016-01-01,1,5975.65000000005,5680.11948162999,6271.18051837011,297.349999999948,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2016,"02",5601,0,907,1630,225,18,33,14,2016-02-01,2,5281.64999999997,4986.1194816299,5577.18051837003,319.350000000035,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2016,"03",6084,0,962,1734,194,21,48,11,2016-03-01,3,5827.45000000001,5531.91948162995,6122.98051837007,256.549999999988,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2016,"04",6167,0,1070,1882,199,26,38,12,2016-04-01,4,5904.05000000002,5608.51948162996,6199.58051837008,262.949999999976,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2016,"05",7462,0,1382,2342,282,28,27,26,2016-05-01,5,6674.85000000003,6379.31948162997,6970.38051837009,787.149999999973,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2016,"06",8163,0,1833,2606,299,36,47,22,2016-06-01,6,7540.45000000002,7244.91948162996,7835.98051837008,622.549999999977,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2016,"07",7844,0,1640,2508,285,23,29,12,2016-07-01,7,7760.45000000002,7464.91948162996,8055.98051837008,83.5499999999802,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2016,"08",7089,0,1388,2219,277,22,39,16,2016-08-01,8,7270.05000000002,6974.51948162996,7565.58051837008,-181.050000000021,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2016,"09",6750,0,1245,2066,263,18,24,18,2016-09-01,9,6658.85000000002,6363.31948162996,6954.38051837008,91.1499999999787,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2016,"10",6520,0,1160,1953,243,21,41,14,2016-10-01,10,6494.65000000002,6199.11948162996,6790.18051837008,25.3499999999785,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2016,"11",5933,0,974,1835,197,25,32,10,2016-11-01,11,5895.05000000003,5599.51948162997,6190.58051837009,37.9499999999725,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2016,"12",5979,0,934,1826,183,23,33,24,2016-12-01,12,6082.25000000002,5786.71948162996,6377.78051837009,-103.250000000025,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2017,"01",6137,0,963,1783,205,18,33,12,2017-01-01,1,6073.40000000005,5783.84041062915,6362.95958937096,63.5999999999476,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2017,"02",5304,0,850,1502,171,17,41,12,2017-02-01,2,5379.39999999997,5089.84041062906,5668.95958937087,-75.3999999999651,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2017,"03",5851,0,942,1669,178,18,24,14,2017-03-01,3,5925.20000000001,5635.64041062911,6214.75958937091,-74.2000000000116,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2017,"04",5992,0,1023,1800,195,22,30,13,2017-04-01,4,6001.80000000002,5712.24041062912,6291.35958937093,-9.80000000002383,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2017,"05",6920,0,1222,2153,234,22,33,16,2017-05-01,5,6772.60000000003,6483.04041062912,7062.15958937093,147.399999999973,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2017,"06",8653,0,1985,2700,306,28,41,19,2017-06-01,6,7638.20000000002,7348.64041062912,7927.75958937092,1014.79999999998,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2017,"07",7749,0,1785,2353,255,33,43,19,2017-07-01,7,7858.20000000002,7568.64041062912,8147.75958937092,-109.20000000002,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2017,"08",6997,0,1431,2144,253,27,29,14,2017-08-01,8,7367.80000000002,7078.24041062912,7657.35958937092,-370.800000000021,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2017,"09",6253,0,1156,1879,204,31,34,21,2017-09-01,9,6756.60000000002,6467.04041062912,7046.15958937092,-503.600000000021,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2017,"10",6495,0,1170,1956,227,24,38,21,2017-10-01,10,6592.40000000002,6302.84041062912,6881.95958937092,-97.4000000000215,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2017,"11",5850,0,991,1715,199,17,26,18,2017-11-01,11,5992.80000000003,5703.24041062913,6282.35958937093,-142.800000000027,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2017,"12",6169,0,1038,1799,223,21,39,7,2017-12-01,12,6180.00000000002,5890.44041062912,6469.55958937093,-11.0000000000246,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2018,"01",6096,0,932,1812,217,24,36,18,2018-01-01,1,6171.15000000005,5875.61948162999,6466.68051837012,-75.1500000000524,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2018,"02",5325,0,838,1490,174,18,32,17,2018-02-01,2,5477.14999999997,5181.61948162991,5772.68051837002,-152.149999999965,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2018,"03",5993,0,989,1713,200,20,24,8,2018-03-01,3,6022.95000000001,5727.41948162995,6318.48051837007,-29.9500000000116,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2018,"04",5925,0,1009,1696,192,16,26,13,2018-04-01,4,6099.55000000002,5804.01948162996,6395.08051837009,-174.550000000024,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2018,"05",6501,0,1076,1974,220,26,34,8,2018-05-01,5,6870.35000000003,6574.81948162997,7165.88051837009,-369.350000000027,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2018,"06",7410,0,1451,2288,303,21,34,15,2018-06-01,6,7735.95000000002,7440.41948162996,8031.48051837008,-325.950000000023,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2018,"07",7714,0,1571,2413,291,32,41,18,2018-07-01,7,7955.95000000002,7660.41948162996,8251.48051837008,-241.95000000002,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2018,"08",7872,0,1726,2415,281,22,44,15,2018-08-01,8,7465.55000000002,7170.01948162996,7761.08051837008,406.449999999979,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2018,"09",7079,0,1560,2054,240,28,32,18,2018-09-01,9,6854.35000000002,6558.81948162996,7149.88051837008,224.649999999979,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2018,"10",6641,0,1206,1979,234,24,36,15,2018-10-01,10,6690.15000000002,6394.61948162996,6985.68051837008,-49.1500000000215,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2018,"11",6127,0,1085,1798,206,24,31,8,2018-11-01,11,6090.55000000003,5795.01948162997,6386.08051837009,36.4499999999725,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2018,"12",6320,0,970,1881,229,29,29,12,2018-12-01,12,6277.75000000002,5982.21948162996,6573.28051837009,42.2499999999754,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2019,"01",6194,0,985,1797,233,15,43,14,2019-01-01,1,6268.90000000005,5956.13989742561,6581.6601025745,-74.9000000000524,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2019,"02",5648,0,880,1647,204,21,41,11,2019-02-01,2,5574.89999999997,5262.13989742554,5887.66010257439,73.1000000000349,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2019,"03",6159,0,998,1778,185,18,39,13,2019-03-01,3,6120.70000000001,5807.93989742558,6433.46010257445,38.2999999999884,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2019,"04",6123,0,1017,1841,173,25,30,13,2019-04-01,4,6197.30000000002,5884.53989742559,6510.06010257446,-74.3000000000238,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2019,"05",6736,0,1167,2069,234,23,28,13,2019-05-01,5,6968.10000000003,6655.33989742559,7280.86010257446,-232.100000000027,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2019,"06",7389,0,1444,2313,260,24,33,14,2019-06-01,6,7833.70000000002,7520.93989742559,8146.46010257446,-444.700000000023,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2019,"07",8555,0,1863,2599,338,25,53,24,2019-07-01,7,8053.70000000002,7740.93989742558,8366.46010257446,501.29999999998,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2019,"08",7760,0,1599,2310,289,28,48,20,2019-08-01,8,7563.30000000002,7250.53989742558,7876.06010257446,196.699999999979,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2019,"09",7020,0,1397,2106,271,14,35,13,2019-09-01,9,6952.10000000002,6639.33989742558,7264.86010257446,67.8999999999787,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2019,"10",6820,0,1219,1974,229,25,34,14,2019-10-01,10,6787.90000000002,6475.13989742558,7100.66010257446,32.0999999999785,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2019,"11",6182,0,1072,1823,179,20,34,14,2019-11-01,11,6188.30000000003,5875.53989742559,6501.06010257446,-6.30000000002747,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2019,"12",6289,0,977,1753,213,16,36,18,2019-12-01,12,6375.50000000002,6062.73989742559,6688.26010257446,-86.5000000000246,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2020,"01",6189,0,957,1724,238,17,34,13,2020-01-01,1,6366.65000000008,6027.11128465302,6706.18871534715,-177.650000000081,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2020,"02",5835,0,981,1557,185,15,30,22,2020-02-01,2,5672.64999999999,5333.11128465296,6012.18871534703,162.350000000006,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2020,"03",6262,11,1162,1766,203,25,30,12,2020-03-01,3,6218.45000000004,5878.91128465299,6557.98871534709,43.5499999999593,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2020,"04",6084,89,1033,1742,233,23,19,14,2020-04-01,4,6295.05000000005,5955.511284653,6634.5887153471,-211.050000000053,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2020,"05",6518,119,1032,1910,241,32,37,17,2020-05-01,5,7065.85000000006,6726.311284653,7405.38871534711,-547.850000000056,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2020,"06",6845,350,1087,2093,230,45,23,13,2020-06-01,6,7931.45000000005,7591.911284653,8270.9887153471,-1086.45000000005,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2020,"07",8442,1210,1251,2396,285,23,35,11,2020-07-01,7,8151.45000000005,7811.911284653,8490.9887153471,290.549999999951,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2020,"08",9055,2012,1334,2291,274,24,35,14,2020-08-01,8,7661.05000000005,7321.511284653,8000.5887153471,1393.94999999995,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2020,"09",10345,3313,1390,2304,329,29,30,7,2020-09-01,9,7049.85000000005,6710.311284653,7389.3887153471,3295.14999999995,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2020,"10",10357,3747,1317,2018,303,16,33,12,2020-10-01,10,6885.65000000005,6546.111284653,7225.1887153471,3471.34999999995,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2020,"11",9003,2574,1229,1939,241,22,28,19,2020-11-01,11,6286.05000000006,5946.511284653,6625.58871534711,2716.94999999994,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2020,"12",7960,1524,1195,1939,235,14,32,16,2020-12-01,12,6473.25000000005,6133.711284653,6812.78871534711,1486.74999999995,0
"06.de 70 a 79 anios","06.de 70 a 79 anios",2021,"01",8739,1883,1297,2064,238,20,36,13,2021-01-01,1,6464.40000000008,6090.58017754606,6838.2198224541,2274.59999999992,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2021,"02",7365,1295,1152,1755,199,26,19,12,2021-02-01,2,5770.39999999999,5396.58017754601,6144.21982245398,1594.60000000001,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2021,"03",8219,1414,1305,1961,237,29,41,19,2021-03-01,3,6316.20000000004,5942.38017754604,6690.01982245405,1902.79999999996,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2021,"04",10688,3435,1433,2290,248,29,27,21,2021-04-01,4,6392.80000000005,6018.98017754605,6766.61982245406,4295.19999999995,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2021,"05",12657,4599,1629,2591,294,19,37,18,2021-05-01,5,7163.60000000006,6789.78017754605,7537.41982245406,5493.39999999994,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2021,"06",11853,4027,1527,2573,306,28,36,19,2021-06-01,6,8029.20000000005,7655.38017754604,8403.01982245406,3823.79999999995,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2021,"07",10669,2545,1554,2644,311,33,56,31,2021-07-01,7,8249.20000000005,7875.38017754604,8623.01982245405,2419.79999999995,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2021,"08",9247,1374,1489,2436,315,32,43,12,2021-08-01,8,7758.80000000005,7384.98017754604,8132.61982245406,1488.19999999995,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2021,"09",7335,472,1231,2145,221,24,35,13,2021-09-01,9,7147.60000000005,6773.78017754604,7521.41982245406,187.39999999995,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2021,"10",7290,136,1263,2170,215,26,41,12,2021-10-01,10,6983.40000000005,6609.58017754604,7357.21982245406,306.599999999949,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2021,"11",6719,104,1138,1898,198,27,37,7,2021-11-01,11,6383.80000000006,6009.98017754605,6757.61982245406,335.199999999943,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2021,"12",7358,262,1255,2016,245,22,33,16,2021-12-01,12,6571.00000000005,6197.18017754605,6944.81982245406,786.999999999946,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2022,"01",12270,2999,1789,2886,368,47,67,18,2022-01-01,1,6562.15000000008,6148.40727428464,6975.89272571552,5707.84999999992,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2022,"02",8537,1590,1489,1975,251,33,46,12,2022-02-01,2,5868.14999999999,5454.4072742846,6281.89272571539,2668.85000000001,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2022,"03",7626,213,1567,2121,225,26,38,16,2022-03-01,3,6413.95000000004,6000.20727428462,6827.69272571546,1212.04999999996,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2022,"04",7449,47,1561,2122,209,26,44,18,2022-04-01,4,6490.55000000005,6076.80727428463,6904.29272571548,958.449999999947,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2022,"05",8055,102,1522,2453,242,26,34,20,2022-05-01,5,7261.35000000006,6847.60727428462,7675.09272571549,793.649999999944,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2022,"06",8657,231,1889,2552,292,30,59,23,2022-06-01,6,8126.95000000005,7713.20727428463,8540.69272571548,530.049999999948,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2022,"07",8987,347,1891,2607,272,30,37,18,2022-07-01,7,8346.95000000005,7933.20727428462,8760.69272571547,640.049999999952,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2022,"08",8237,338,1622,2377,251,22,54,17,2022-08-01,8,7856.55000000005,7442.80727428463,8270.29272571548,380.44999999995,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2022,"09",7419,102,1440,2150,208,21,43,14,2022-09-01,9,7245.35000000005,6831.60727428463,7659.09272571548,173.64999999995,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2022,"10",7312,23,1508,2196,203,21,42,15,2022-10-01,10,7081.15000000005,6667.40727428463,7494.89272571548,230.849999999949,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2022,"11",7001,29,1359,1949,221,23,35,20,2022-11-01,11,6481.55000000006,6067.80727428462,6895.29272571549,519.449999999943,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2022,"12",7697,269,1446,2162,250,22,41,8,2022-12-01,12,6668.75000000005,6255.00727428463,7082.49272571548,1028.24999999995,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2023,"01",7417,267,1341,2055,240,25,48,23,2023-01-01,1,6659.90000000008,6202.06608962625,7117.73391037391,757.099999999919,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2023,"02",6280,40,1131,1761,167,28,31,15,2023-02-01,2,5965.89999999999,5508.06608962621,6423.73391037378,314.100000000006,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2023,"03",7132,15,1376,1953,199,17,39,10,2023-03-01,3,6511.70000000004,6053.86608962623,6969.53391037385,620.299999999959,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2023,"04",7262,18,1308,2068,204,18,51,18,2023-04-01,4,6588.30000000005,6130.46608962624,7046.13391037387,673.699999999947,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2023,"05",7522,16,1515,2181,215,28,54,20,2023-05-01,5,7359.10000000006,6901.26608962623,7816.93391037388,162.899999999944,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2023,"06",8173,29,1800,2475,239,25,27,14,2023-06-01,6,8224.70000000005,7766.86608962624,8682.53391037387,-51.7000000000517,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2023,"07",8551,32,1851,2590,235,30,45,24,2023-07-01,7,8444.70000000005,7986.86608962623,8902.53391037386,106.299999999952,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2023,"08",7793,44,1632,2255,236,29,31,21,2023-08-01,8,7954.30000000005,7496.46608962624,8412.13391037386,-161.30000000005,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2023,"09",7459,47,1468,2230,206,23,37,13,2023-09-01,9,7343.10000000005,6885.26608962624,7800.93391037386,115.89999999995,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2023,"10",7040,17,1395,1997,197,25,27,11,2023-10-01,10,7178.90000000005,6721.06608962624,7636.73391037386,-138.900000000051,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2023,"11",6770,10,1228,1946,205,38,25,12,2023-11-01,11,6579.30000000006,6121.46608962623,7037.13391037388,190.699999999943,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2023,"12",6931,12,1215,1939,223,16,35,16,2023-12-01,12,6766.50000000005,6308.66608962624,7224.33391037387,164.499999999946,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2024,"01",7221,54,1285,1995,220,35,37,16,2024-01-01,1,6757.65000000008,6252.64722884254,7262.65277115762,463.349999999919,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2024,"02",7355,61,1356,1976,215,30,43,19,2024-02-01,2,6063.64999999999,5558.6472288425,6568.65277115749,1291.35000000001,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2024,"03",7919,29,1368,2348,213,23,49,21,2024-03-01,3,6609.45000000004,6104.44722884252,7114.45277115756,1309.54999999996,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2024,"04",8454,6,1674,2410,238,38,68,21,2024-04-01,4,6686.05000000005,6181.04722884253,7191.05277115758,1767.94999999995,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2024,"05",8866,9,1825,2720,259,33,35,19,2024-05-01,5,7456.85000000006,6951.84722884252,7961.85277115759,1409.14999999994,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2024,"06",8998,3,2313,2468,269,36,37,26,2024-06-01,6,8322.45000000005,7817.44722884253,8827.45277115758,675.549999999948,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2024,"07",9523,2,2232,2826,295,23,49,19,2024-07-01,7,8542.45000000005,8037.44722884252,9047.45277115757,980.549999999952,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2024,"08",8165,5,1788,2272,255,28,33,23,2024-08-01,8,8052.05000000005,7547.04722884253,8557.05277115758,112.94999999995,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2024,"09",7571,8,1706,2125,221,27,31,16,2024-09-01,9,7440.85000000005,6935.84722884253,7945.85277115758,130.14999999995,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2024,"10",7190,13,1458,1928,232,22,33,14,2024-10-01,10,7276.65000000005,6771.64722884253,7781.65277115758,-86.6500000000506,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2024,"11",6638,5,1232,1770,192,16,38,17,2024-11-01,11,6677.05000000006,6172.04722884252,7182.05277115759,-39.0500000000566,1
"06.de 70 a 79 anios","06.de 70 a 79 anios",2024,"12",6235,6,1167,1751,161,16,25,15,2024-12-01,12,6864.25000000005,6359.24722884253,7369.25277115758,-629.250000000054,1
"07.de 80 anios y mas","07.de 80 anios y mas",2015,"01",9836,0,2063,3470,206,81,107,52,2015-01-01,1,10276.3,9550.4968985638,11002.1031014361,-440.299999999959,0
"07.de 80 anios y mas","07.de 80 anios y mas",2015,"02",8665,0,1735,3053,168,71,100,39,2015-02-01,2,9264.7,8538.89689856379,9990.5031014362,-599.699999999997,0
"07.de 80 anios y mas","07.de 80 anios y mas",2015,"03",9650,0,2020,3395,191,72,107,44,2015-03-01,3,10149.5,9423.6968985638,10875.3031014361,-499.499999999971,0
"07.de 80 anios y mas","07.de 80 anios y mas",2015,"04",10274,0,2220,3627,214,86,117,49,2015-04-01,4,10355.5,9629.6968985638,11081.3031014361,-81.4999999999709,0
"07.de 80 anios y mas","07.de 80 anios y mas",2015,"05",11116,0,2506,4029,221,75,102,49,2015-05-01,5,12051.3,11325.4968985638,12777.1031014362,-935.299999999972,0
"07.de 80 anios y mas","07.de 80 anios y mas",2015,"06",12341,0,2946,4559,247,90,126,50,2015-06-01,6,14135.5,13409.6968985638,14861.3031014361,-1794.49999999997,0
"07.de 80 anios y mas","07.de 80 anios y mas",2015,"07",14433,0,3711,5355,284,107,122,66,2015-07-01,7,14975.5,14249.6968985638,15701.3031014362,-542.499999999975,0
"07.de 80 anios y mas","07.de 80 anios y mas",2015,"08",13604,0,3731,4758,299,115,109,63,2015-08-01,8,13616.1,12890.2968985638,14341.9031014361,-12.0999999999731,0
"07.de 80 anios y mas","07.de 80 anios y mas",2015,"09",12693,0,3399,4471,274,101,133,51,2015-09-01,9,12259.1,11533.2968985638,12984.9031014361,433.900000000027,0
"07.de 80 anios y mas","07.de 80 anios y mas",2015,"10",11775,0,3040,4133,229,100,123,66,2015-10-01,10,11425.1,10699.2968985638,12150.9031014361,349.900000000027,0
"07.de 80 anios y mas","07.de 80 anios y mas",2015,"11",10097,0,2240,3520,234,92,107,45,2015-11-01,11,10084.9,9359.09689856379,10810.7031014362,12.1000000000258,0
"07.de 80 anios y mas","07.de 80 anios y mas",2015,"12",10419,0,2212,3667,236,103,105,50,2015-12-01,12,10429.1,9703.2968985638,11154.9031014361,-10.0999999999731,0
"07.de 80 anios y mas","07.de 80 anios y mas",2016,"01",10844,0,2319,3768,208,134,111,48,2016-01-01,1,10241.75,9555.93053314188,10927.5694668581,602.250000000029,0
"07.de 80 anios y mas","07.de 80 anios y mas",2016,"02",9853,0,2143,3351,205,106,129,51,2016-02-01,2,9230.15000000001,8544.3305331419,9915.96946685812,622.849999999991,0
"07.de 80 anios y mas","07.de 80 anios y mas",2016,"03",10725,0,2380,3616,222,110,117,42,2016-03-01,3,10114.95,9429.13053314188,10800.7694668581,610.050000000017,0
"07.de 80 anios y mas","07.de 80 anios y mas",2016,"04",10905,0,2586,3748,233,108,105,38,2016-04-01,4,10320.95,9635.13053314188,11006.7694668581,584.050000000017,0
"07.de 80 anios y mas","07.de 80 anios y mas",2016,"05",13659,0,3463,4895,267,124,145,59,2016-05-01,5,12016.75,11330.9305331419,12702.5694668581,1642.25000000002,0
"07.de 80 anios y mas","07.de 80 anios y mas",2016,"06",15147,0,4182,5446,291,133,134,69,2016-06-01,6,14100.95,13415.1305331419,14786.7694668581,1046.05000000002,0
"07.de 80 anios y mas","07.de 80 anios y mas",2016,"07",14727,0,4088,5183,276,134,158,51,2016-07-01,7,14940.95,14255.1305331419,15626.7694668581,-213.949999999986,0
"07.de 80 anios y mas","07.de 80 anios y mas",2016,"08",13378,0,3557,4809,287,107,155,50,2016-08-01,8,13581.55,12895.7305331419,14267.3694668581,-203.549999999985,0
"07.de 80 anios y mas","07.de 80 anios y mas",2016,"09",12415,0,3190,4279,264,102,113,42,2016-09-01,9,12224.55,11538.7305331419,12910.3694668581,190.450000000015,0
"07.de 80 anios y mas","07.de 80 anios y mas",2016,"10",11342,0,2700,3989,245,93,116,46,2016-10-01,10,11390.55,10704.7305331419,12076.3694668581,-48.5499999999847,0
"07.de 80 anios y mas","07.de 80 anios y mas",2016,"11",10166,0,2327,3607,217,70,105,38,2016-11-01,11,10050.35,9364.53053314189,10736.1694668581,115.650000000014,0
"07.de 80 anios y mas","07.de 80 anios y mas",2016,"12",10577,0,2433,3671,199,100,126,48,2016-12-01,12,10394.55,9708.73053314189,11080.3694668581,182.450000000015,0
"07.de 80 anios y mas","07.de 80 anios y mas",2017,"01",10504,0,2259,3679,203,89,118,45,2017-01-01,1,10207.2,9535.23690021157,10879.1630997884,296.800000000017,0
"07.de 80 anios y mas","07.de 80 anios y mas",2017,"02",9310,0,1998,3191,172,71,121,33,2017-02-01,2,9195.60000000002,8523.63690021161,9867.56309978843,114.39999999998,0
"07.de 80 anios y mas","07.de 80 anios y mas",2017,"03",10371,0,2307,3570,213,82,104,52,2017-03-01,3,10080.4,9408.43690021159,10752.3630997884,290.600000000006,0
"07.de 80 anios y mas","07.de 80 anios y mas",2017,"04",10444,0,2455,3686,210,72,110,34,2017-04-01,4,10286.4,9614.43690021159,10958.3630997884,157.600000000006,0
"07.de 80 anios y mas","07.de 80 anios y mas",2017,"05",12518,0,3294,4344,269,76,150,60,2017-05-01,5,11982.2,11310.2369002116,12654.1630997884,535.800000000005,0
"07.de 80 anios y mas","07.de 80 anios y mas",2017,"06",16920,0,5598,5797,303,132,135,61,2017-06-01,6,14066.4,13394.4369002116,14738.3630997884,2853.60000000001,0
"07.de 80 anios y mas","07.de 80 anios y mas",2017,"07",15475,0,4805,5082,316,128,175,60,2017-07-01,7,14906.4,14234.4369002116,15578.3630997884,568.600000000002,0
"07.de 80 anios y mas","07.de 80 anios y mas",2017,"08",12559,0,3421,4327,256,96,110,41,2017-08-01,8,13547,12875.0369002116,14218.9630997884,-987.999999999996,0
"07.de 80 anios y mas","07.de 80 anios y mas",2017,"09",11180,0,2921,3830,260,107,119,37,2017-09-01,9,12190,11518.0369002116,12861.9630997884,-1010,0
"07.de 80 anios y mas","07.de 80 anios y mas",2017,"10",11085,0,2843,3812,226,92,124,37,2017-10-01,10,11356,10684.0369002116,12027.9630997884,-270.999999999996,0
"07.de 80 anios y mas","07.de 80 anios y mas",2017,"11",9855,0,2272,3403,184,79,92,46,2017-11-01,11,10015.8,9343.83690021159,10687.7630997884,-160.799999999997,0
"07.de 80 anios y mas","07.de 80 anios y mas",2017,"12",10166,0,2300,3540,170,98,118,33,2017-12-01,12,10360,9688.03690021159,11031.9630997884,-193.999999999996,0
"07.de 80 anios y mas","07.de 80 anios y mas",2018,"01",9743,0,2127,3397,185,79,123,31,2018-01-01,1,10172.65,9486.8305331419,10858.4694668581,-429.650000000009,0
"07.de 80 anios y mas","07.de 80 anios y mas",2018,"02",9026,0,2004,3046,158,68,117,41,2018-02-01,2,9161.05000000005,8475.23053314196,9846.86946685813,-135.050000000047,0
"07.de 80 anios y mas","07.de 80 anios y mas",2018,"03",9680,0,2087,3222,167,74,99,39,2018-03-01,3,10045.85,9360.03053314192,10731.6694668581,-365.85000000002,0
